"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1328164-0061","AO800078-CRT","HSS-9800087","ERGOTRON","C50-3500-0","AO800078","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1366798-0076","AO800131-CRT","HSS-9800088","ERGOTRON","C50-3500-0","AO800131","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1334108-0014","AO800134-CRT","HSS-9800089","ERGOTRON","C50-3500-0","AO800134","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1393797-0006","AO800061-CRT","HSS-9800090","ERGOTRON","C50-3510-0","AO800061","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1328164-0022","AO800069-CRT","HSS-9800091","ERGOTRON","C50-3500-0","AO800069","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1393797-0005","AO400588-CRT","HSS-9800092","ERGOTRON","C50-3510-0","AO400588","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399174-0031","AO800096-CRT","HSS-9800093","ERGOTRON","SV43-2570-0","AO800096","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399174-0015","AO800064-CRT","HSS-9800094","ERGOTRON","SV43-2570-0","AO800064","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399174-0019","AO800076-CRT","HSS-9800095","ERGOTRON","SV43-2570-0","AO800076","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399175-0016","AO800107-CRT","HSS-9800096","ERGOTRON","SV43-2570-0","AO800107","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1393797-0024","AO800097-CRT","HSS-9800097","ERGOTRON","C50-3510-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399176-0032","AO800109-CRT","HSS-9800098","ERGOTRON","SV43-2570-0","AO800109","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0023","AO800051-CRT","HSS-9800099","ERGOTRON","C50-3510-0","AO800051","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399176-0034","AO800117-CRT","HSS-9800100","ERGOTRON","SV43-2570-0","AO800117","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399175-0030","AO800115-CRT","HSS-9800101","ERGOTRON","SV43-2570-0","","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399174-0003","AO400590-CRT","HSS-9800102","ERGOTRON","SV43-2570-0","AO400590","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1393797-0016","AO800098-CRT","HSS-9800103","ERGOTRON","C50-3510-0","AO800098","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0018","AO800052-CRT","HSS-9800104","ERGOTRON","C50-3510-0","AO800052","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0110","AO400598-CRT","HSS-9800105","ERGOTRON","C50-3500-0","AO400598","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0100","AO800092-CRT","HSS-9800105","ERGOTRON","C50-3500-0","AO800092","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399176-0008","AO800039-CRT","HSS-9800106","ERGOTRON","C50-3510-0","AO800039","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1"
"Island Health","1399176-0007","AO800040-CRT","HSS-9800107","ERGOTRON","SV43-2570-0","AO800040","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1421197-0019","AO800102-CRT","HSS-9800108","ERGOTRON","C50-3510-0","AO800102","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399174-0001","AO800057-CRT","HSS-9800109","ERGOTRON","SV43-2570-0","AO800057","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0012","AO800041-CRT","HSS-9800111","ERGOTRON","C50-3510-0","AO800041","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0007","AO400589-CRT","HSS-9800112","ERGOTRON","SV43-1310-0","AO400589","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399176-0033","AO800108-CRT","HSS-9800113","ERGOTRON","C50-3510-0","AO800108","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1"
"Island Health","1296598-0008","AO800006-CRT","HSS-9800114","ERGOTRON","SV43-2570-0","AO800006","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1297848-0064","AO800114-CRT","HSS-9800115","ERGOTRON","SV43-2570-0","AO800114","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1269742-0054","AO400599-CRT","HSS-9800116","ERGOTRON","","AO400599","VIHA-GRHC-Gold River Health Centre-Main Building-1st Floor"
"Island Health","1393797-0010","AO800034-CRT","HSS-9800117","ERGOTRON","C50-3510-0","AO800034","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1896906-0052","AO005078-CRT","HSS-9800121","ERGOTRON","C50-3500-0","AO005078","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896397-0040","AO005056-CRT","HSS-9800122","ERGOTRON","C50-3500-0","AO005056","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896907-0034","AO005066-CRT","HSS-9800123","ERGOTRON","C50-3500-0","AO005066","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896397-0021","AO400559-CRT","HSS-9800124","ERGOTRON","C50-3500-0","AO400559","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896397-0045","AO005077-CRT","HSS-9800125","ERGOTRON","C50-3500-0","AO005077","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1297848-0001","AO400005-CRT","HSS-9800128","ERGOTRON","SV43-2570-0","AO400005","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896397-0041","AO400570-CRT","HSS-9800131","ERGOTRON","C50-3500-0","AO400570","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1888706-0021","AO400525-CRT","HSS-9800134","ERGOTRON","SV43-1310-0","AO400525","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1866713-0004","AO400054-CRT","HSS-9800135","ERGOTRON","C50-3510-0","AO400054","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1269741-0010","AO001530-CRT","HSS-9800136","ERGOTRON","C50-3500-0","AO001530","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896397-0031","AO400548-CRT","HSS-9800137","ERGOTRON","SV43-1310-0","AO400548","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896907-0039","AO400557-CRT","HSS-9800138","ERGOTRON","C50-3510-0","AO400557","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1854605-0008","AO400026-CRT","HSS-9800139","ERGOTRON","SV43-2570-0","AO400026","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896907-0046","AO400572-CRT","HSS-9800140","ERGOTRON","C50-3510-0","AO400572","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1297848-0057","AO400037-CRT","HSS-9800141","ERGOTRON","C50-3510-0","AO400037","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1742259-0001","AO400025-CRT","HSS-9800142","ERGOTRON","SV43-2570-0","AO400025","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1684017-0001","AO400047-CRT","HSS-9800143","ERGOTRON","SV43-2570-0","AO400047LEG","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1297848-0027","AO400014-CRT","HSS-9800144","ERGOTRON","C50-3510-0","AO400014","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1269741-0048","AO400041-CRT","HSS-9800145","ERGOTRON","SV43-2570-0","AO400041","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896906-0026","AO005071-CRT","HSS-9800146","ERGOTRON","C50-3500-0","AO005071","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1896906-0031","AO005043-CRT","HSS-9800147","ERGOTRON","C50-3500-0","AO005043","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1896907-0032","AO005041-CRT","HSS-9800148","ERGOTRON","C50-3500-0","AO005041","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1866713-0005","AO400056-CRT","HSS-9800149","ERGOTRON","SV43-1310-0","AO400056","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1896907-0033","AO400566-CRT","HSS-9800150","ERGOTRON","C50-3510-0","AO400566","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1776909-0001","AO400023-CRT","HSS-9800151","ERGOTRON","C50-3510-0","AO400023","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1393797-0035","AO400052-CRT","HSS-9800152","ERGOTRON","SV43-1310-0","AO001755","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1897999-0015","AO005081-CRT","HSS-9800153","ERGOTRON","C50-3500-0","AO005081","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1888706-0014","AO005064-CRT","HSS-9800154","ERGOTRON","C50-3500-0","AO005064","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1297848-0011","AO400043-CRT","HSS-9800155","ERGOTRON","C50-3510-0","AO400043","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1896906-0049","AO005050-CRT","HSS-9800156","ERGOTRON","C50-3500-0","AO005050","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1297849-0003","AO400015-CRT","HSS-9800166","ERGOTRON","SV43-2570-0","AO400015","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1297848-0034","AO400010-CRT","HSS-9800167","ERGOTRON","SV43-2570-0","AO400010","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1297849-0019","AO400012-CRT","HSS-9800168","ERGOTRON","SV43-2570-0","AO400012","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1356695-0001","AO400033-CRT","HSS-9800169","ERGOTRON","SV43-2570-0","AO400033","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1297848-0063","AO400017-CRT","HSS-9800170","ERGOTRON","SV43-2570-0","AO400017","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896397-0034","AO005065-CRT","HSS-9800171","ERGOTRON","C50-3510-0","AO005065","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1896397-0032","AO400563-CRT","HSS-9800173","ERGOTRON","C50-3500-0","AO400563","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1778708-0118","AO400034-CRT","HSS-9800174","ERGOTRON","C50-3510-0","AO400034","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1893201-0004","AO005044-CRT","HSS-9800182","ERGOTRON","C50-3500-0","AO005044","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor"
"Island Health","1896397-0020","AO005045-CRT","HSS-9800183","ERGOTRON","C50-3500-0","AO005045","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor"
"Island Health","1297849-0028","AO400159-CRT","HSS-9800185","ERGOTRON","SV43-2570-0","AO400159","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1890765-0001","AO400341-CRT","HSS-9800313","ERGOTRON","","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1767534-0003","AO400627-CRT","HSS-9800318","ERGOTRON","SV43-2570-0","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1296600-0039","AO400094-CRT","HSS-9800319","ERGOTRON","SV43-2570-0","AO400094","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1661962-0062","AO400139-CRT","HSS-9800320","ERGOTRON","C50-3510-0","AO400139","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0035","AO1000067-CRT","HSS-9800321","ERGOTRON","C50-3500-0","AO1000067","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1929205-0136","AO400287-CRT","HSS-9800322","ERGOTRON","C50-3510-0","AO400287","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1888721-0021","AO005126-CRT","HSS-9800323","ERGOTRON","C50-3500-0030","AO005126","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","2026518-0001","AO001755-CRT","HSS-9800324","ERGOTRON","SV43-2570-0","AO400056","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1296600-0040","AO400513-CRT","HSS-9800325","ERGOTRON","C50-3510-0","AO400513","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1840497-0004","AO000517-CRT","HSS-9800326","ERGOTRON","C50-3510-0","AO000517","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1854605-0026","AO400620-CRT","HSS-9800328","ERGOTRON","SV43-2570-0","AO400620","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1787619-0108","AO400163-CRT","HSS-9800329","ERGOTRON","C50-3510-0","AO400163","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1357818-0117","AO400178-CRT","HSS-9800330","ERGOTRON","","AO400178","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1357818-0248","AO400125-CRT","HSS-9800331","ERGOTRON","","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1357818-0219","AO400378-CRT","HSS-9800332","ERGOTRON","","AO400378","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1269828-0004","AO400082-CRT","HSS-9800333","ERGOTRON","C50-3510-0","AO400082","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor"
"Island Health","1767534-0002","AO400130-CRT","HSS-9800334","ERGOTRON","SV43-2570-0","AO400130","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1297847-0016","AO000565-CRT","HSS-9800335","ERGOTRON","SV43-2570-0","AO000565","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1299486-0005","AO400210-CRT","HSS-9800339","ERGOTRON","C50-3510-0","AO400210","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","2010459-0010","AO400105-CRT","HSS-9800342","ERGOTRON","SV43-2570-0","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1789416-0006","AO400444-CRT","HSS-9800344","ERGOTRON","C50-3510-0","AO400444","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1466808-0022","AO400266-CRT","HSS-9800345","ERGOTRON","C50-3510-0","AO400266","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1624397-0002","AO400284-CRT","HSS-9800346","ERGOTRON","SV43-2570-0","AO400284","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1709998-0001","AO400112-CRT","HSS-9800348","ERGOTRON","SV43-2570-0","AO400112","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1870667-0030","AO005249-CRT","HSS-9800350","ERGOTRON","C50-3500-0030","AO005249","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1441006-0040","AO400346-CRT","HSS-9800351","ERGOTRON","SV43-2570-0","AO400346","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1801000-0042","AO400354-CRT","HSS-9800352","ERGOTRON","SV43-2570-0","AO400354","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1297848-0025","AO400091-CRT","HSS-9800353","ERGOTRON","SV43-2570-0","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1296600-0005","AO400211-CRT","HSS-9800354","ERGOTRON","C50-3510-0","AO400211","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1399175-0034","AO000102-CRT","HSS-9800355","ERGOTRON","C50-3510-0","AO000102","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0008","AO400280-CRT","HSS-9800357","ERGOTRON","SV43-1310-0","AO400280","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0029","AO400294-CRT","HSS-9800359","ERGOTRON","SV43-2570-0","AO400294","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1789416-0007","AO400417-CRT","HSS-9800365","ERGOTRON","SV43-2570-0","AO400417","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1"
"Island Health","1780587-0056","AO400109-CRT","HSS-9800367","ERGOTRON","C50-3510-0","AO400109","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","2014835-0060","AO001734-CRT","HSS-9800369","ERGOTRON","C50-3510-0","AO001734","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269828-0009","AO400225-CRT","HSS-9800376","ERGOTRON","C50-3510-0","AO400225","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
