"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC024463","HSS-8066869","GMB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","VIHATRP20220926-079","01/31/2027","02/26/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024464","HSS-8094965","1TVHZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","ISLHTRP20250818-034","03/31/2029","03/05/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024465","HSS-8091524","DJJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","VIHATRP20241202-048","01/31/2029","10/06/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024466","HSS-8087525","63S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","VIHATRP20240610-087","08/31/2028","03/27/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024467","HSS-8092493","D4BQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2nd Floor","VIHATRP20250310-046","12/31/2028","01/15/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024468X","HSS-8085549","6ZL4X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0627","0","VIHATRP20240415-012","05/31/2028","01/30/2026","General Rounding","Records Management","NTT-Deskside Services-NorthIsland-Staffed"
"PC024469","HSS-8066871","25D5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2911","2","VIHATRP20220926-081","01/31/2027","03/27/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024470","HSS-8097860","MZ034L7B","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","","2nd","ISLHTRP20260302-048","","","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024471","HSS-8066876","7MB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2911","2","VIHATRP20220926-086","01/31/2027","07/14/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024473","HSS-8087459","G3S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2911","2","VIHATRP20240610-021","07/31/2028","02/26/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024474","HSS-8091878","2BFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2913","2","VIHATRP20250113-056","12/31/2028","07/22/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024475","HSS-8025545","GXGKVD3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2913","2","VIHATRP20211122-024","03/31/2026","07/22/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024477","HSS-8025543","GS6GVD3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912 (Missing and offline. Monitor only with pc","2","VIHATRP20211122-022","03/31/2026","04/14/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024478","HSS-8085646","G994X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2941","2","VIHATRP20240415-109","05/31/2028","07/14/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024479","HSS-8087462","D2S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2944","2","VIHATRP20240610-024","07/31/2028","07/22/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024480","HSS-8091385","9PJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2945","2","VIHATRP20241125-039","01/31/2029","02/26/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024481","HSS-8085642","DYL4X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2945","2","VIHATRP20240415-105","05/31/2028","03/27/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024482","HSS-8090667","8PX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-049","11/30/2028","02/26/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024483","HSS-8097446","MZ034L1Y","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","","","ISLHTRP20260202-001","03/31/2030","","General Rounding","","NTT-Deskside Services-NorthIsland-Staffed"
"PC024484","HSS-8090668","7PX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2948","2","VIHATRP20241021-050","12/31/2028","03/27/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024485","HSS-8027571","16Q4VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2949","2","VIHATRP20220321-045","06/30/2026","07/22/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024486","HSS-8091384","DRMQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241125-038","01/31/2029","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024487","HSS-8079399","B9YVPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0203","0","VIHATRP20230916-079","06/30/2027","03/30/2026","General Rounding","Pharmacy","NTT-Deskside Services-NorthIsland-Staffed"
"PC024488","HSS-8072578","7KL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3120","3","VIHATRP20230227-071","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024489","HSS-8097864","MZ034L28","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3120 (724)","3","ISLHTRP20260302-052","03/31/2030","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024490","HSS-8072569","6GL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3122","3","VIHATRP20230227-062","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024491","HSS-8074912","2201KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3122","3","VIHATRP20230605-045","06/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024492","HSS-8072574","J7H3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3121","3","VIHATRP20230227-067","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024493","HSS-8072565","H5XKPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3129 (724)","3","VIHATRP20230227-058","09/30/2027","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024494","HSS-8097863","MZ034L55","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","","3rd","ISLHTRP20260302-051","","","General Rounding","Patient Rooms","NTT-Deskside Services-NorthIsland-Staffed"
"PC024495","HSS-8066857","5NB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2326","2","VIHATRP20220926-067","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024496","HSS-8072579","2NL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","VIHATRP20230227-072","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024497","HSS-8026170","57WTDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","VIHATRP20220110-048","05/31/2026","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024498","HSS-8072722","5HL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3320 (724)","3","VIHATRP20230227-091","04/30/2027","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024499","HSS-8072576","8JL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3321","3","VIHATRP20230227-069","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024504","HSS-8072582","DGL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3720 (724)","3","VIHATRP20230227-075","09/30/2027","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024505","HSS-8072556","26XKPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3721","3","VIHATRP20230227-049","04/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024506","HSS-8072577","7DH3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3721","3","VIHATRP20230227-070","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024507","HSS-8027580","7DS6VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3722","3","VIHATRP20220321-054","06/30/2026","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024508","HSS-8073058","HWP3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3729 (724)","3","VIHATRP20230313-097","09/30/2027","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024509","HSS-8072575","CBH3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3804","3","VIHATRP20230227-068","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024510","HSS-8091358","86BQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2324","2","VIHATRP20241125-005","12/31/2028","03/05/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024512","HSS-8072568","1KL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3920 (724)","3","VIHATRP20230227-061","09/30/2027","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024513","HSS-8074920","4201KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3921","3","VIHATRP20230605-053","06/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024514","HSS-8072573","F5XKPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3921","3","VIHATRP20230227-066","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024515","HSS-8097501","MZ034L5D","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3921","3","ISLHTRP20260202-122","03/31/2030","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024516","HSS-8074910","BYW0KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3921","3","VIHATRP20230605-043","06/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024517","HSS-8072571","4HL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3922","3","VIHATRP20230227-064","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024518","HSS-8025548","GXHLDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3928 (724)","3","VIHATRP20211122-027","03/31/2026","04/15/2026","Critical Clinical","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024519","HSS-8091883","65BQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4120 (724)","4","VIHATRP20250113-060","12/31/2028","04/15/2026","Critical Clinical","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024520","HSS-8090655","9MX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4321","4","VIHATRP20241021-037","11/30/2028","02/27/2026","General Rounding","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024521","HSS-8026149","5GJ0FF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2149","2","VIHATRP20220110-027","05/31/2026","03/27/2026","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024522","HSS-8090621","HJH5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2147","2","VIHATRP20241021-003","09/30/2028","03/27/2026","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024523","HSS-8097486","MZ034L52","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2143","2","ISLHTRP20260202-094","03/31/2030","04/15/2026","Critical Clinical","Maternity","NTT-Deskside Services-NorthIsland-Staffed"
"PC024524","HSS-8087528","92S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4204","4","VIHATRP20240610-090","08/31/2028","03/26/2026","General Rounding","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024525","HSS-8026184","57RYDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4320 (724)","4","VIHATRP20220110-062","05/31/2026","04/15/2026","Critical Clinical","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024526","HSS-8074921","8101KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3210","3","VIHATRP20230605-054","06/30/2027","04/17/2026","General Rounding","UBC Collaborations Rooms","NTT-Deskside Services-NorthIsland-Staffed"
"PC024527","HSS-8073057","4VL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4729 (724)","4","VIHATRP20230313-096","09/30/2027","04/15/2026","Critical Clinical","Mental Health Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024528","HSS-8074927","7001KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4731","4","VIHATRP20230605-060","06/30/2027","04/02/2026","General Rounding","Mental Health Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024529","HSS-8074933","F201KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4803","4","VIHATRP20230605-066","06/30/2027","12/31/2025","General Rounding","Mental Health Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024530","HSS-8074926","3401KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4912 (724)","4","VIHATRP20230605-059","06/30/2027","04/15/2026","Critical Clinical","Psychiatry Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024535","HSS-8068946","F9JM0M3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2701 (OR1)","2","VIHATRP20221121-076","01/31/2027","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024536","HSS-8068951","5BJM0M3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2702 (OR2)","2","VIHATRP20221121-081","01/31/2027","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024542","HSS-8072558","4GL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3321","3","VIHATRP20230227-051","04/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024543","HSS-8072566","GDH3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3321","3","VIHATRP20230227-059","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024544","HSS-8072567","DQP3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3322","3","VIHATRP20230227-060","09/30/2027","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
