"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"LD068150","HSS-1047256","HGDVCW3","Duncan","VIHA-CPRF-Caulfield Place Residential Facility-Main Building-1st Floor","Main Building","103","1","REQ1357202-RITM1431451-SCTASK2342529","09/30/2028","03/13/2026","General Rounding","Mental Health & Substance","NTT-Deskside Services-Cowichan-Local"
"LD068408","HSS-1047786","B08JVW3","Duncan","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","104","1","REQ1419324-RITM1497272-SCTASK2440088","10/31/2028","","General Rounding","CVH Inpatients - 3C & 3D","NTT-Deskside Services-Cowichan-Local"
"LD068506","HSS-1047898","23LHVW3","Duncan","VIHA-FHMH-Floral House Mental Health-Main Building-1st Floor","Main Building","RM 1","2","REQ1429892-RITM1508380-SCTASK2470051","10/31/2028","03/13/2026","General Rounding","Adult Rehab Open Door","NTT-Deskside Services-Cowichan-Local"
"LD068517","HSS-1047960","HWDHVW3","Duncan","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","16","G","REQ1430578-RITM1509104-SCTASK2478008","10/31/2028","03/26/2026","General Rounding","Public Health","NTT-Deskside Services-Cowichan-Local"
"LD068612","HSS-1048372","48L2WH3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","120 (W91)","1","REQ1522553-RITM1606225-SCTASK2577680","11/30/2028","03/06/2026","General Rounding","Case Management","NTT-Deskside Services-Cowichan-Local"
"LD068687","HSS-1048896","JD0XVH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH","1","REQ1566517-RITM1652904-SCTASK2652470","01/31/2029","01/10/2025","Excluded","","NTT-Deskside Services-Cowichan-Staffed"
"LD068731","HSS-1049130","JCLWVH3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","Xray department WFH","1","REQ1584802-RITM1672213-SCTASK2683361","12/31/2028","04/18/2025","Excluded","Xray department","NTT-Deskside Services-Cowichan-Local"
"LD068886","HSS-1110783","7ZQHX64","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G027 (Hospital at Home)","G","REQ1707893-RITM1802494-SCTASK2891900","03/31/2029","04/17/2026","General Rounding","Hospital At Home","NTT-Deskside Services-Cowichan-Staffed"
"LD069203","HSS-1990597","JZTJ5X3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","Work From Home (WFH)","G","REQ2068820-RITM2185294-SCTASK3516286","09/30/2027","03/09/2026","Excluded","Housekeeping","NTT-Deskside Services-Cowichan-Staffed"
"LD071032","HSS-8097189","PF5X287R","Duncan","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","Outreach room","G","ISLHTRP20260119-028","02/28/2030","03/26/2026","General Rounding","Outreach","NTT-Deskside Services-Cowichan-Local"
"LD071033","HSS-8097188","PF5WZSXM","Duncan","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","Outreach room","G","ISLHTRP20260119-027","02/28/2030","03/26/2026","General Rounding","Outreach","NTT-Deskside Services-Cowichan-Local"
"LD071098","HSS-1032217","C8W02J3","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","207","2","REQ0472755-RITM0495777-SCTASK0776376","09/30/2026","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"LD071170","HSS-8097608","PF5WKEF0","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","NOT FOUND","1","VIHATRP20260216-066","","03/03/2026","General Rounding","Home & Community Care","NTT-Deskside Services-Cowichan-Local"
"LD071171","HSS-1032306","12SQ6G3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","122 (Home & Community Care)","1","REQ0479198-RITM0502558-SCTASK0790987","04/30/2026","04/10/2026","General Rounding","Home & Community Care","NTT-Deskside Services-Cowichan-Local"
"LD071175","HSS-8097185","PF5WXGWD","Duncan","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Office 4","2","ISLHTRP20260119-024","02/28/2030","03/26/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-Cowichan-Local"
"LD071256","HSS-1032591","2W4D3J3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G036 (Laundry Room Area)","G","REQ0500602-RITM0525145-SCTASK0815530","05/31/2026","04/17/2026","General Rounding","Laundry Services","NTT-Deskside Services-Cowichan-Staffed"
"LD071539","HSS-1033134","J22GBK3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3033 (Clinical Coordinator Office)","3","REQ0527056-RITM0553198-SCTASK0861901","06/30/2026","02/27/2026","General Rounding","Indigenous Navigator","NTT-Deskside Services-Cowichan-Staffed"
"LD071611","HSS-1033303","HP7GBK3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","118 (CNL Office)","1","REQ0532767-RITM0559101-SCTASK0872136","06/30/2026","04/10/2026","General Rounding","Community Health Services","NTT-Deskside Services-Cowichan-Local"
"LD071617","HSS-8097609","PF5WR0F1","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","NOT FOUND","1","VIHATRP20260216-067","","03/03/2026","General Rounding","Community Health Services","NTT-Deskside Services-Cowichan-Local"
"LD071620","HSS-1033305","7GJFBK3","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","208","2","REQ0532010-RITM0558302-SCTASK0874527","06/30/2026","03/24/2026","General Rounding","Social Work","NTT-Deskside Services-Cowichan-Local"
"LD071717","HSS-1033711","CF583J3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Rehab Area)","1","REQ0540180-RITM0566990-SCTASK0892607","07/31/2026","02/27/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD072234","HSS-1037486","GFQJLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","115 (W46)","1","REQ0688982-RITM0723730-SCTASK1140509","12/31/2026","04/09/2026","General Rounding","CHS","NTT-Deskside Services-Cowichan-Local"
"LD072235","HSS-1037487","CYWJLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W58)","1","REQ0689458-RITM0724216-SCTASK1140518","12/31/2026","04/09/2026","General Rounding","Home Care Nursing (Float 1)","NTT-Deskside Services-Cowichan-Local"
"LD072236","HSS-1037488","BXWJLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","104 (Chart Room)","1","REQ0689458-RITM0724217-SCTASK1140530","12/31/2026","03/06/2026","General Rounding","Charting","NTT-Deskside Services-Cowichan-Local"
"LD072237","HSS-1037492","9FG7NN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W60)","1","REQ0688982-RITM0723727-SCTASK1140536","12/31/2026","04/09/2026","General Rounding","Home Care Nursing (South HCN 2)","NTT-Deskside Services-Cowichan-Local"
"LD072253","HSS-1037598","8YGM9K3","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","208","2","REQ0693809-RITM0728845-SCTASK1148568","12/31/2026","03/24/2026","General Rounding","Social Work","NTT-Deskside Services-Cowichan-Local"
"LD072288","HSS-1038080","6H8LLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH - Home Office (VPN)","1","REQ0707586-RITM0743409-SCTASK1172194","01/31/2027","02/25/2024","Excluded","Work From Home","NTT-Deskside Services-Cowichan-Staffed"
"LD072557","HSS-1040001","CS6RTQ3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH - Home Office (VPN)","1","REQ0790251-RITM0830164-SCTASK1308888","02/28/2027","02/25/2024","Excluded","Work From Home","NTT-Deskside Services-Cowichan-Staffed"
"LD073356","HSS-1043106","6RNX4X3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH (Don Ferrario)","1","REQ0996148-RITM1047976-SCTASK1680797","08/31/2027","07/27/2023","Excluded","Biomed","NTT-Deskside Services-Cowichan-Staffed"
"LD073559","HSS-1043373","BF105X3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","Old Building","RM# 23b (East Wing)","1","REQ1002793-RITM1054903-SCTASK1712492","08/31/2027","04/14/2026","General Rounding","Nursing","NTT-Deskside Services-Cowichan-Local"
"LD073591","HSS-1043426","GF4Z4X3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","102 (Health Records)","1","REQ1025253-RITM1078705-SCTASK1722214","08/31/2027","03/19/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Remote"
"LD073620","HSS-1043457","HBGZ4X3","Duncan","VIHA-DGSHC-Duncan Government Street Health Centre-Main Building-1st Floor","Main Building","09 ()","1","REQ1027475-RITM1081098-SCTASK1724624","08/31/2027","03/26/2026","General Rounding","Palliative End of Life","NTT-Deskside Services-Cowichan-Local"
"LD073628","HSS-1043485","3VBZ4X3","Duncan","VIHA-CLRC-Cowichan Lodge","","Reception-WFH","","REQ1028683-RITM1082382-SCTASK1729063","08/31/2027","08/14/2023","Excluded","'-","NTT-Deskside Services-Cowichan-Local"
"LD073671","HSS-1043540","HR8Z4X3","Duncan","VIHA-DJS-Duncan Jubilee Street-Main Building-1st Floor","Main Building","WFH - Melissa Morrison","1","REQ1015512-RITM1068456-SCTASK1739761","09/30/2027","08/24/2023","Excluded"," ","NTT-Deskside Services-Cowichan-Local"
"LD073736","HSS-1043515","21GZ4X3","Duncan","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Float Station #4","2","REQ1031790-RITM1085664-SCTASK1732729","09/30/2027","03/26/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-Cowichan-Local"
"LD074730","HSS-1903189","BSK2WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3336 (ECG - Mobile)","3","DMND0005135","11/30/2028","03/19/2026","General Rounding","ECG","NTT-Deskside Services-Cowichan-Staffed"
"LD074731","HSS-1903190","9W62WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3335 (Electrocardiogram)(Mobile)","3","DMND0005135","11/30/2028","03/19/2026","General Rounding","Heart Function","NTT-Deskside Services-Cowichan-Staffed"
"LD074735","HSS-1903194","BMS3WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3336 (Electrodiagnostic)(Mobile)","3","DMND0005135","11/30/2028","03/19/2026","General Rounding","Heart Function","NTT-Deskside Services-Cowichan-Staffed"
"LD075012","HSS-1940354","5TBKP54","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","225","2","DMND0005307","03/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"LD075013","HSS-1940355","8HPKP54","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","226","2","DMND0005307","03/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"LD075019","HSS-1940356","4RBKP54","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","225","2","DMND0005307","03/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"LD080341","HSS-1040033","CMP4NN3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","112 (CNL Office)","1","REQ0793707-RITM0833961-SCTASK1316655","02/28/2027","04/14/2026","General Rounding","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"LD080347","HSS-1040056","1LQ5NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","Trailer 1 (Admin Office)","G","REQ0796216-RITM0836551-SCTASK1318996","02/28/2027","03/10/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Staffed"
"LD080396","HSS-1040554","JBMDLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3037 (Tub Room)","3","REQ0817975-RITM0859346-SCTASK1354758","02/28/2027","03/19/2026","General Rounding","Surgical Services Admin","NTT-Deskside Services-Cowichan-Staffed"
"LD080453","HSS-1041648","5BDGLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","266 (W114)","2","REQ0862925-RITM0906718-SCTASK1440776","05/31/2027","01/23/2026","General Rounding","PHN Medical Health Officer","NTT-Deskside Services-Cowichan-Local"
"LD080480","HSS-1041738","FBVH9K3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1025 (Surgical Services)","1","REQ0866860-RITM0910943-SCTASK1458915","12/31/2026","03/12/2026","General Rounding","Clinical Informatics","NTT-Deskside Services-Cowichan-Staffed"
"LD080496","HSS-1041860","FRYDLN3","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","208","2","REQ0869355-RITM0913622-SCTASK1475604","05/31/2027","03/24/2026","General Rounding","Case Management","NTT-Deskside Services-Cowichan-Local"
"LD080612","HSS-1042280","C9KJTV3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","117 (Kellie Connelly)","1","REQ0906207-RITM0952650-SCTASK1523264","05/31/2027","04/10/2026","General Rounding","Clinical Practice Educator Wound","NTT-Deskside Services-Cowichan-Local"
"LD080800","HSS-1043856","DJ9JCY3","Duncan","VIHA-DMHC-Duncan Mental Health Centre","","6","1","REQ1072253-RITM1128314-SCTASK1806400","10/31/2027","","Excluded","","NTT-Deskside Services-Cowichan-Local"
"LD080826","HSS-1044095","3FSQDY3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3060 (CSO Office)","3","REQ1096416-RITM1154073-SCTASK1850748","11/30/2027","03/18/2026","General Rounding","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"LD080900","HSS-1045058","4YKKVH3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","WFH","1","REQ1194466-RITM1257964-SCTASK2012890","02/29/2028","03/13/2024","Excluded","","NTT-Deskside Services-Cowichan-Local"
"LD081158","HSS-1048280","72L2WH3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","NOT FOUND","1","REQ1477076-RITM1558443-SCTASK2559222","11/30/2028","02/12/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Remote"
"LD081217","HSS-1048807","82VWVH3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","29","1","REQ1312831-RITM1384511-SCTASK2639303","01/31/2029","03/20/2026","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-Cowichan-Local"
"LD081218","HSS-1048748","DQX2WH3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","29","1","REQ1312797-RITM1384477-SCTASK2641956","01/31/2029","03/20/2026","General Rounding","Clinical Governance Admin","NTT-Deskside Services-Cowichan-Local"
"LD081219","HSS-1048749","JF44WH3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","WFH (LGoodwin2)","1","REQ1312823-RITM1384503-SCTASK2641966","01/31/2029","12/17/2025","Excluded","MCC CV THE JUNCTION","NTT-Deskside Services-Cowichan-Local"
"LD081220","HSS-1048750","H4L2WH3","Duncan","VIHA-WRMH-Wicks Road Mental Health-Main Building-1st Floor","Main Building","2","1","REQ1312818-RITM1384498-SCTASK2641979","01/31/2029","03/13/2026","General Rounding","The Summit Long Term Care","NTT-Deskside Services-Cowichan-Local"
"LD081243","HSS-1049033","D2SWVH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3036 (Floor 3 Dayroom)","3","REQ1571373-RITM1658015-SCTASK2666887","12/31/2028","03/19/2026","General Rounding","Medical","NTT-Deskside Services-Cowichan-Staffed"
"LD081285","HSS-1049392","GW94WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Hallway)(Collection Cart #7)","1","REQ1584125-RITM1671486-SCTASK2708910","12/31/2028","04/02/2026","General Rounding","Laboratory","NTT-Deskside Services-Cowichan-Staffed"
"LD081310","HSS-1049597","9VD2WH3","Duncan","VIHA-CQSS-Cowichan Quw'utsun Secondary School-Main Building-1st Floor","Main Building","Office 1711","1","REQ1606776-RITM1695386-SCTASK2732656","12/31/2028","03/13/2026","General Rounding","Youth Clinics","NTT-Deskside Services-Cowichan-Local"
"LD081355","HSS-1049966","HYL2WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","NOT FOUND","G","REQ1639276-RITM1729994-SCTASK2777894","12/31/2028","01/16/2026","General Rounding","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"LD081356","HSS-1049967","7RY2WH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","1st admin trailer","G","REQ1639339-RITM1730057-SCTASK2777914","12/31/2028","03/10/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Staffed"
"LD081367","HSS-1049971","4JY2WH3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","#206","2","REQ1642934-RITM1733888-SCTASK2784366","12/31/2028","02/10/2026","General Rounding","Ultrasound","NTT-Deskside Services-Cowichan-Local"
"LD081382","HSS-1110037","8JH4WH3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L137 (Adult Day Program Office)","G","REQ1648730-RITM1740001-SCTASK2802623","12/31/2028","04/17/2026","General Rounding","Adult Day Program","NTT-Deskside Services-Cowichan-Local"
"LD081389","HSS-1110040","1SG3WH3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Reception","1","REQ1654972-RITM1746668-SCTASK2809640","12/31/2028","","General Rounding","Administration","NTT-Deskside Services-Cowichan-Local"
