"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1826808-0079","AO000442-CRT","HSS-8086395","ERGOTRON","C50-3510-0","AO000442","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0022","AO005020-CRT","HSS-8086396","ERGOTRON","SV43-2570-0","AO005020","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854599-0022","AO000939-CRT","HSS-8086397","ERGOTRON","SV43-2570-0","AO000939","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1442218-0012","AO400369-CRT","HSS-8086971","ERGOTRON","SV43-2570-0","AO400369","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1844008-0012","AO000466-CRT","HSS-8090947","ERGOTRON","C50-3510-0","AO000466","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0008","AO001547-CRT","HSS-8092440","ERGOTRON","SV43-2570-0","AO001547","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854605-0005","AO001549-CRT","HSS-8092539","ERGOTRON","SV43-2570-0","AO001549","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1897999-0018","AO001701-CRT","HSS-8093367","ERGOTRON","SV43-1310-0","AO001701","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854599-0029","AO001015-CRT","HSS-8093369","ERGOTRON","SV43-2570-0","AO001015","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1896908-0005","AO001670-CRT","HSS-8093370","ERGOTRON","SV43-1310-0","AO001670","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1896397-0030","AO001638-CRT","HSS-8093371","ERGOTRON","SV43-1310-0","AO001638","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854599-0015","AO001515-CRT","HSS-8093373","ERGOTRON","SV43-2570-0","AO001515","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0021","AO001548-CRT","HSS-8093374","ERGOTRON","SV43-2570-0","AO001548","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0035","AO001016-CRT","HSS-8093457","ERGOTRON","SV43-2570-0","AO001016","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854604-0011","AO005021-CRT","HSS-8093458","ERGOTRON","SV43-2570-0","AO005021","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1269742-0005","AO000145-CRT","HSS-8094487","ERGOTRON","","AO000145","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1844312-0019","AO000426-CRT","HSS-8098801","ERGOTRON","SV43-13C0-0","AO000426","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1399174-0020","AO800125-CRT","HSS-9000067","ERGOTRON","SV43-2570-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1896906-0027","AO005010-CRT","HSS-9500921","ERGOTRON","C50-3510-0","AO005010","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1854605-0021","AO000727-CRT","HSS-9500922","ERGOTRON","SV43-2570-0","AO000727","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1842508-0097","AO000689-CRT","HSS-9500923","ERGOTRON","SV43-13C0-0","","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1824347-0027","AO005009-CRT","HSS-9500924","ERGOTRON","C50-3510-0","AO005009LEG","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1826036-0023","AO000962-CRT","HSS-9500925","ERGOTRON","C50-3510-0","AO000962","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1882307-0041","AO001576-CRT","HSS-9500926","ERGOTRON","C50-3510-0","AO001576LEG","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1874548-0066","AO001581-CRT","HSS-9500927","ERGOTRON","C50-3510-0","AO001581","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
