"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"PC024192","HSS-8085616","4G94X04","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2905 - Lab","2","VIHATRP20240415-079","05/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024206","HSS-8090777","D7BQK44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2905 - Lab","2","VIHATRP20241028-037","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC024198","HSS-8085617","1564X04","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2905 - Lab","2","VIHATRP20240415-080","05/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"C003151","C003151","63CAGZFG5J2","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2905 - Lab  CRG_WHITEBOARD","2","","","Operational","08/10/2026","847BEBECF6B1 -  CRG LAB RESULTS WHITEBOA","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Thin Client","DELL 0H0C1T","Dell Wyse 5060 Thin Client Wireless"
"PC024203","HSS-8090776","CBFQK44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2911 - Lab","2","VIHATRP20241028-036","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC024202","HSS-8090751","390SF24","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2911 - Lab","2","VIHATRP20241028-011","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024204-DUP","HSS-1952753","MJ0531E9-DUP","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2912","2","","","Operational","","","","General Rounding","Laboratory","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO THINKCENTRE M900 TINY",""
"PC024395","HSS-8027573","CGS6VH3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2912 - Histology Processing","2","VIHATRP20220321-047","06/30/2026","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC025574","HSS-8064853","4KR4XP3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2912 - Histology Processing","2","VIHATRP20220711-054","11/30/2026","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025706","HSS-8072530","B5XKPR3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-023","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025710","HSS-8072531","BDH3KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-024","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025702","HSS-8064842","H4R5XP3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20220711-043","11/30/2026","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025703","HSS-8072527","JCH3KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - computer Training","2","VIHATRP20230227-020","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025704","HSS-8072528","FCH3KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-021","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025705","HSS-8072529","66XKPR3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-022","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025712","HSS-8092527","BJFCQ54","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20250310-044","03/31/2029","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC025711","HSS-8072525","FDH3KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-018","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025707","HSS-8059192","1W05VH3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20220613-048","11/30/2026","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC025708","HSS-8059166","2045VH3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20220613-022","12/31/2026","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC025709","HSS-8072526","5JL3KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2920 - Computer Training","2","VIHATRP20230227-019","04/30/2027","Operational","08/10/2026","","","General Rounding","Computer Training","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC024200","HSS-8090750","GCP6D14","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2926","2","VIHATRP20241028-010","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024100","HSS-8090747","6R97D14","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2926","2","VIHATRP20241028-007","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024207","HSS-8068910","J1GQQN3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2927 - Pathologist","2","VIHATRP20221121-037","01/31/2027","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC057457","HSS-8094714","3VN0724","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2928 - Pathologist","2","ISLHTRP20250804-009","02/28/2029","Operational","08/10/2026","","","General Rounding","Lab","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Tower Plus 7010 V3",""
"PC024209","HSS-8085614","2F94X04","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2929 - Pathologist - Key Lock","2","VIHATRP20240415-077","05/31/2028","Operational","08/10/2026","","","General Rounding","Pathology","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"LD105343","HSS-1111521","1V0JX64","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2930","2","REQ1789491-RITM1888681-SCTASK3024558","03/31/2029","Operational","07/27/2026","Deployed 20June2025 RITM1888681 ","","General Rounding","Lab","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD032029","HSS-8064840","5P87NN3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2930 - Key Lock","2","VIHATRP20220711-041","11/30/2026","Operational","07/27/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"PC024214","HSS-8090779","97BQK44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2930 - Melissa Fyfe","2","VIHATRP20241028-039","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC024211","HSS-8090778","D8BQK44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2931","2","VIHATRP20241028-038","12/31/2028","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC024212","HSS-8098650","MZ03G4WD","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2932 - no monitor - it moved to CR2926 temporary","2","ISLHTRP20260518-067","06/30/2030","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"PC025713","HSS-8019696","MJ0BCXDV","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2933 - not found","2","VIHATRP20210104-019","07/31/2023","Operational","05/13/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO THINKCENTRE M920Q V1",""
"LD024066","HSS-8094547","7Z5MR54","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2934 - Rodney's office","2","ISLHTRP20250721-059","03/31/2029","Operational","08/10/2026","","","General Rounding","LAB","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC025716","HSS-8066607","DNV4XP3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2941 - Card Swipe","2","VIHATRP20220919-055","01/31/2027","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025715","HSS-8074890","5101KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2941 - Card Swipe","2","VIHATRP20230605-023","06/30/2027","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025718","HSS-8059187","7Y05VH3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2941 - Card Swipe","2","VIHATRP20220613-043","10/31/2026","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC025717","HSS-8074887","7YW0KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2941 - Card Swipe","2","VIHATRP20230605-020","06/30/2027","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC025714","HSS-8074886","2301KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2941 - Card Swipe","2","VIHATRP20230605-019","06/30/2027","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC026333","HSS-8074888","8XW0KQ3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2942 - Card Swipe","2","VIHATRP20230605-021","06/30/2027","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC026334","HSS-8094947","7QVHZ44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2943 - Card Swipe","2","ISLHTRP20250818-015","03/31/2029","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC025719","HSS-8094946","GRVHZ44","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Campbell River","Main Building","CR2945 - Card Swipe","2","ISLHTRP20250818-014","03/31/2029","Operational","03/05/2026","","","General Rounding","Central Medical Staff/UBC Facilities","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"AO800026","HSS-8096000","C25122M018","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP20250929-030","05/31/2029","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO800058","HSS-8097280","C25318M161","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP20260126-069","01/31/2030","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO800030","HSS-8096001","C25122M020","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP20250929-031","05/31/2029","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO800093","HSS-8097299","C25318M147","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP20260126-102","01/31/2030","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO400586","HSS-8096416","C25207M207","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP20251103-032","09/30/2029","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO800036","HSS-8096147","C25123M167","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3100 - 3B","3","ISLHTRP100625-025","09/30/2029","Operational","08/20/2026","","","Mobile Cart","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"PC024231-DUP","HSS-1952780","MJ0531AN-DUP","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","CRG","CR3120","3","","","Operational","","","","Excluded","CR3120","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO THINKCENTRE M900 TINY",""
"WT_63CAGYZD5J2","C003169","63CAGYZD5J2","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Campbell River","Main Building","CR3120 - 3B","3","","","Operational","08/20/2026","847BEBEDA605 - CR3BCCM1","","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-CampbellRiver-Staffed","Thin Client","DELL WYSE 5060 THIN CLIENT","Dell Wyse 5060 Thin Client Wireless"
